company,source,author,title,description,url,published_at,content,cleaned_content,date,vader_sentiment_label,vader_sentiment_score,finbert_sentiment_label,finbert_sentiment_score
Tesla,Newsweek,Dan Gooding,Alexis Pelosi's Government Salary Comes Under Scrutiny,"The niece-in-law of former House Speaker Nancy Pelosi was reportedly paid over $140,000 for her role with a government department.",https://www.newsweek.com/nancy-pelosi-niece-government-salary-criticized-1988624,2024-11-19 23:50:27+00:00,"The salary paid to Nancy Pelosi's niece for her role within a federal government agency has come under scrutiny, including from one of the nominated heads of the new Department of Government Efficien… [+2930 chars]",salary paid nancy pelosi niece role within federal government agency come scrutiny including one nominated heads new department government efficien chars,2024-11-19,neutral,0.0,neutral,0.0
Tesla,Starobserver.com.au,Staff Writers,GQ’s Beach House: Luxury & Community in St Kilda’s Vibrant Gaybourhood,"Nestled in the heart of St Kilda, Beach House by Gurner Group™ in partnership with Qualitas offers renters an unparalleled living experience.  St Kilda has long been a cultural epicentre ...
The post GQ’s Beach House: Luxury & Community in St Kilda’s Vibrant …",https://www.starobserver.com.au/sponsored-content/gqs-beach-house-luxury-community-in-st-kildas-vibrant-gaybourhood/233639,2024-11-19 23:48:23+00:00,"Nestled in the heart of St Kilda, Beach House by Gurner Group in partnership with Qualitas offers renters an unparalleled living experience. 
St Kilda has long been a cultural epicentre for Melbourn… [+4570 chars]",nestled heart st kilda beach house gurner group partnership qualitas offers renters unparalleled living experience st kilda long cultural epicentre melbourn chars,2024-11-19,neutral,0.0,positive,0.9991766810417175
Tesla,CBC News,,Elon Musk launches Starship test flight with Donald Trump watching,"Elon Musk's SpaceX launched its sixth Starship test flight to space on Tuesday from Texas, eyeing an array of improvements on the rocket as U.S. president-elect Donald Trump watched in person.",https://www.cbc.ca/news/world/elon-musk-starship-trump-1.7387893,2024-11-19 23:26:05+00:00,"Elon Musk's SpaceX launched its sixth Starship test flight to space on Tuesday from Texas, eyeing an array of improvements on the rocket as U.S. president-elect Donald Trump watched in person.
The r… [+5877 chars]",elon musk spacex launched sixth starship test flight space tuesday texas eyeing array improvements rocket president elect donald trump watched person chars,2024-11-19,positive,0.4215,neutral,0.0
Tesla,Newsweek,Jon Jackson,Donald Trump Joins Elon Musk for SpaceX Launch,The president-elect traveled to Texas to join Musk for the latest SpaceX launch of a Starship rocket.,https://www.newsweek.com/donald-trump-joins-elon-musk-spacex-launch-1988613,2024-11-19 23:03:10+00:00,"President-elect Donald Trump joined Elon Musk in south Texas on Tuesday to watch SpaceX launch a Starship rocket.
Though the launch was a success, SpaceX opted not to catch the booster with large me… [+2724 chars]",president elect donald trump joined elon musk south texas tuesday watch spacex launch starship rocket though launch success spacex opted catch booster large chars,2024-11-19,positive,0.5719,neutral,0.0
Tesla,Jalopnik,Logan Carter,2025 Mini Cooper Convertible Is Still An Exuberant Droptop That’s Unapologetic About Prioritizing Fun,"I’m a massive fan of Minis, both literally and figuratively. I’m 6-foot-8 and own a four-door 2017 Mini Cooper S hatchback, and anyone who knows me knows how much I love my car. In the modern profit-driven automotive market, automakers are consolidating produ…",https://jalopnik.com/2025-mini-cooper-convertible-is-still-an-exuberant-drop-1851702462,2024-11-19 23:01:00+00:00,"Im a massive fan of Minis, both literally and figuratively. Im 6-foot-8 and own a four-door 2017 Mini Cooper S hatchback, and anyone who knows me knows how much I love my car. In the modern profit-dr… [+5824 chars]",im massive fan minis literally figuratively im foot four door mini cooper hatchback anyone knows knows much love car modern profit dr chars,2024-11-19,positive,0.8555,neutral,0.0
Tesla,ZyCrypto,Muthoni Mary Kiama,Analyst Eyes 120% Dogecoin Surge as Elon Musk Revives “Dogefather” Title,Dogecoin (DOGE) continues to garner attention across the crypto market after outperforming all the top ten largest cryptocurrencies by market cap.,https://zycrypto.com/analyst-eyes-120-dogecoin-surge-as-elon-musk-revives-dogefather-title/,2024-11-19 22:55:37+00:00,Dogecoin (DOGE) continues to garner attention across the crypto market after outperforming all the top ten largest cryptocurrencies by market capitalization with a 167% monthly gain. Dogecoins rally … [+2153 chars],dogecoin doge continues garner attention across crypto market outperforming top ten largest cryptocurrencies market capitalization monthly gain dogecoins rally chars,2024-11-19,positive,0.6369,positive,0.9958481788635254
Tesla,Securityaffairs.com,Pierluigi Paganini,Russian Phobos ransomware operator faces cybercrime charges,"Russian Phobos ransomware operator Evgenii Ptitsyn, accused of managing attacks, was extradited from South Korea to the US to face cybercrime charges. Russian Phobos ransomware operator Evgenii Ptitsyn, suspected of playing a key role in the ransomware operat…",https://securityaffairs.com/171184/cyber-crime/phobos-ransomware-operator-faces-cybercrime-charges.html,2024-11-19 22:36:29+00:00,"Russian Phobos ransomware operator faces cybercrime charges
 | Great Plains Regional Medical Center ransomware attack impacted 133,000 individuals
 | Recently disclosed VMware vCenter Server bugs a… [+117460 chars]",russian phobos ransomware operator faces cybercrime charges great plains regional medical center ransomware attack impacted individuals recently disclosed vmware vcenter server bugs chars,2024-11-19,neutral,-0.0258,negative,0.9026495814323425
Tesla,Sky.com,Tim Jones,"Trump watches SpaceX launch, but test flight does not go as planned","Elon Musk's SpaceX has successfully performed another launch of its Starship rocket in front of President-elect Donald Trump, but the test flight did not go perfectly.",https://news.sky.com/story/donald-trump-watches-spacex-launch-with-elon-musk-but-test-flight-does-not-go-as-planned-13256979,2024-11-19 22:32:00+00:00,"Elon Musk's SpaceX has successfully performed another launch of its Starship rocket in front of President-elect Donald Trump, but the test flight did not go perfectly.
The 400ft (122m) high rocket s… [+2712 chars]",elon musk spacex successfully performed another launch starship rocket front president elect donald trump test flight go perfectly ft high rocket chars,2024-11-19,positive,0.8126,positive,0.9999897480010986
Tesla,[Removed],,[Removed],[Removed],https://removed.com,2024-11-19 22:30:51+00:00,[Removed],removed,2024-11-19,neutral,0.0,neutral,0.0
Tesla,Biztoc.com,newsweek.com,Elon Musk Wants to Meet Alex Soros,"Tesla and SpaceX CEO Elon Musk has expressed interest in meeting Alex Soros, the philanthropist and son of progressive billionaire financier George Soros, following a series of exchanges on X, formerly Twitter, which Musk owns.
The proposal followed Soros' co…",https://biztoc.com/x/4ea949a969331f7c,2024-11-19 22:29:04+00:00,"Tesla and SpaceX CEO Elon Musk has expressed interest in meeting Alex Soros, the philanthropist and son of progressive billionaire financier George Soros, following a series of exchanges on X, former… [+142 chars]",tesla spacex ceo elon musk expressed interest meeting alex soros philanthropist son progressive billionaire financier george soros following series exchanges former chars,2024-11-19,positive,0.4588,neutral,0.0
Tesla,Newsweek,Jesus Mesa,Elon Musk Wants to Meet Alex Soros,"Tesla and SpaceX CEO expressed interest in meeting Soros, the son of progressive billionaire financier George Soros.",https://www.newsweek.com/elon-musk-wants-meet-alex-soros-1988575,2024-11-19 22:24:25+00:00,"Tesla and SpaceX CEO Elon Musk has expressed interest in meeting Alex Soros, the philanthropist and son of progressive billionaire financier George Soros, following a series of exchanges on X, former… [+3403 chars]",tesla spacex ceo elon musk expressed interest meeting alex soros philanthropist son progressive billionaire financier george soros following series exchanges former chars,2024-11-19,positive,0.4588,neutral,0.0
Tesla,Freerepublic.com,Tribune PK,Elon Musk roasts Jaguar following bizarre relaunch commercial,"Tesla CEO Elon Musk didn’t hold back after watching Jaguar’s hallucinogenic relaunch commercial. The ad, meant to mark a new chapter for the iconic British automaker, had many viewers wondering if Jaguar was selling cars or auditioning for a spot in a high-fa…",https://freerepublic.com/focus/f-news/4279515/posts,2024-11-19 22:20:47+00:00,"Skip to comments.
Elon Musk roasts Jaguar following bizarre relaunch commercialTribune PK ^
 | 11 19 2024
 | Staff
Posted on 11/19/2024 2:20:47 PM PST by yesthatjallen
Tesla CEO Elon Musk didnt … [+1317 chars]",skip comments elon musk roasts jaguar following bizarre relaunch commercialtribune pk staff posted pm pst yesthatjallen tesla ceo elon musk didnt chars,2024-11-19,negative,-0.3182,neutral,0.0
Tesla,NDTV News,Reuters,Elon Musk's 6th SpaceX Rocket Takes Off With Donald Trump In Attendance,"Elon Musk&#039;s SpaceX launched its sixth Starship test flight to space on Tuesday from Texas, eyeing an array of improvements on the rocket as US President-elect Donald Trump watched in person.",https://www.ndtv.com/world-news/elon-musk-launches-6th-spacex-rocket-in-donald-trumps-presence-7059459,2024-11-19 22:14:40+00:00,"Elon Musk's SpaceX launched its sixth Starship test flight to space on Tuesday from Texas, eyeing an array of improvements on the rocket as US President-elect Donald Trump watched in person.
The rou… [+3227 chars]",elon musk spacex launched sixth starship test flight space tuesday texas eyeing array improvements rocket us president elect donald trump watched person rou chars,2024-11-19,positive,0.4215,neutral,0.0
Tesla,PBS,"Chris Megerian, Associated Press, Michelle L. Price, Associated Press",Trump and Musk deepen their bond with trip to Texas for Starship rocket launch,"The billionaire has been helping shape the new administration and he's positioned in a way that could help his own companies, which have billions of dollars in federal contracts and routinely deal with government regulators.",https://www.pbs.org/newshour/politics/trump-and-musk-deepen-their-bond-with-trip-to-texas-for-starship-rocket-launch,2024-11-19 22:12:51+00:00,"WASHINGTON (AP) Donald Trump arrived in Brownsville, Texas, on Tuesday to watch one of Elon Musk ‘s companies test its Starship rocket, the latest sign of a deepening bond between the president-elect… [+5185 chars]",washington ap donald trump arrived brownsville texas tuesday watch one elon musk companies test starship rocket latest sign deepening bond president elect chars,2024-11-19,neutral,0.0,neutral,0.0
Tesla,Electrek,Fred Lambert,Tesla turns to its ‘Tesla Electric’ utility service to help sell cars,"Tesla is now using ‘Tesla Electric’, its electric utility service in Texas, to help sell cars with a new incentive.



 more…",http://electrek.co/2024/11/19/tesla-turns-to-its-tesla-electric-utility-service-to-help-sell-cars/,2024-11-19 22:05:40+00:00,"Tesla is now using ‘Tesla Electric’, its electric utility service in Texas, to help sell cars with a new incentive.
After gaining experience through its virtual power plants (VPPs), Tesla took thing… [+3486 chars]",tesla using tesla electric electric utility service texas help sell cars new incentive gaining experience virtual power plants vpps tesla took thing chars,2024-11-19,positive,0.7906,neutral,0.0
Tesla,Jalopnik,Collin Woodard,This Nissan Murano CrossCabriolet With A Working Top Might Be The Rarest Convertible In The World,"These days, it’s rare to see an automaker try something truly new and different. Sometimes it’s a success like the Tesla Model S, and other times it’s a flop like the Nissan Murano CrossCabriolet. Did the world really need a two-door Murano convertible? Not a…",https://jalopnik.com/this-nissan-murano-crosscabriolet-with-a-working-top-mi-1851703286,2024-11-19 22:00:00+00:00,"These days, its rare to see an automaker try something truly new and different. Sometimes its a success like the Tesla Model S, and other times its a flop like the Nissan Murano CrossCabriolet. Did t… [+1898 chars]",days rare see automaker try something truly new different sometimes success like tesla model times flop like nissan murano crosscabriolet chars,2024-11-19,positive,0.8481,neutral,0.0
